tweet_id,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
793165685325201412,golden_retriever,0.946224,True,Labrador_retriever,0.0364766,True,doormat,0.00235285,False
793150605191548928,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.12598199999999998,True
793135492858580992,bakery,0.737041,False,saltshaker,0.05239590000000001,False,teddy,0.0465926,False
793120401413079041,Labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True
792913359805018113,web_site,0.226716,False,lighter,0.0819414,False,switch,0.0390086,False
792883833364439040,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,standard_poodle,8.31451e-05,True
792773781206999040,Yorkshire_terrier,0.912804,True,silky_terrier,0.06782250000000001,True,Australian_terrier,0.00445069,True
792394556390137856,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,miniature_poodle,0.061078199999999985,True
792050063153438720,komondor,0.942856,True,swab,0.05271519999999999,False,Tibetan_terrier,0.002743,True
791672322847637504,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True
791406955684368384,Pembroke,0.972629,True,Cardigan,0.0270259,True,basenji,0.000152502,True
791312159183634433,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,Doberman,0.00354426,True
790987426131050500,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True
790946055508652032,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True
790698755171364864,Bernese_mountain_dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True
790581949425475584,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True
790337589677002753,Pembroke,0.658808,True,Cardigan,0.153096,True,toy_terrier,0.102299,True
790277117346975746,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True
789986466051088384,tub,0.479477,False,bathtub,0.325106,False,golden_retriever,0.07853049999999999,True
789628658055020548,chow,0.260702,True,cougar,0.0881427,False,Pomeranian,0.0798831,True
789599242079838210,Chesapeake_Bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,Labrador_retriever,0.0174985,True
789530877013393408,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
789268448748703744,malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242693,True
789137962068021249,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
788908386943430656,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True
788765914992902144,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,jigsaw_puzzle,0.041475800000000014,False
788412144018661376,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True
788178268662984705,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False
788150585577050112,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
788039637453406209,beach_wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False
787810552592695296,pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True
787717603741622272,German_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True
787397959788929025,Chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True
787322443945877504,seat_belt,0.747739,False,golden_retriever,0.105703,True,dingo,0.0172568,False
786963064373534720,golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
786709082849828864,Pomeranian,0.467321,True,Persian_cat,0.122978,False,chow,0.102654,True
786664955043049472,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True
786595970293370880,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True
786363235746385920,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
786233965241827333,Labrador_retriever,0.478193,True,schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True
785927819176054784,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True
785872687017132033,Great_Pyrenees,0.392108,True,golden_retriever,0.198358,True,Pekinese,0.143328,True
785639753186217984,porcupine,0.978042,False,sea_urchin,0.0061063,False,echidna,0.00544197,False
785533386513321988,miniature_pinscher,0.436023,True,black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True
785264754247995392,teddy,0.6748930000000001,False,cradle,0.0567396,False,chow,0.056137,True
785170936622350336,seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,Samoyed,0.0195303,True
784826020293709826,chow,0.0903414,True,binoculars,0.08349880000000001,False,Irish_setter,0.0774556,True
784517518371221505,malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.08484019999999999,True
784431430411685888,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True
783839966405230592,quilt,0.333739,False,Siamese_cat,0.136245,False,three-toed_sloth,0.117464,False
783821107061198850,Lakeland_terrier,0.26565900000000003,True,golden_retriever,0.196414,True,standard_poodle,0.133534,True
783695101801398276,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True
783466772167098368,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True
783391753726550016,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
783334639985389568,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
783085703974514689,Chesapeake_Bay_retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True
782969140009107456,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,Labrador_retriever,0.110592,True
782747134529531904,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
782722598790725632,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
782598640137187329,malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True
782305867769217024,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
781955203444699136,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False
781661882474196992,Pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.07065160000000001,True
781524693396357120,tennis_ball,0.994712,False,Chesapeake_Bay_retriever,0.0035225,True,Labrador_retriever,0.000921439,True
781251288990355457,Mexican_hairless,0.8877709999999999,True,Italian_greyhound,0.0306664,True,seat_belt,0.0267298,False
781163403222056960,Shetland_sheepdog,0.973841,True,collie,0.0251876,True,Border_collie,0.000297311,True
780931614150983680,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False
780858289093574656,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,kelpie,0.106913,True
780800785462489090,Siberian_husky,0.951963,True,Eskimo_dog,0.0353461,True,Pembroke,0.00886194,True
780601303617732608,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True
780543529827336192,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True
780459368902959104,Great_Dane,0.382491,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True
780192070812196864,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False
779834332596887552,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True
779377524342161408,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False
779123168116150273,toy_poodle,0.43108,True,soft-coated_wheaten_terrier,0.0603649,True,cocker_spaniel,0.059845400000000014,True
779056095788752897,Chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533645,True
778990705243029504,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True
778748913645780993,Staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,American_Staffordshire_terrier,0.14283800000000002,True
778650543019483137,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.08702230000000001,True
778624900596654080,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True
778408200802557953,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,beagle,0.0119417,True
778383385161035776,collie,0.345266,True,borzoi,0.312823,True,Border_collie,0.213011,True
778286810187399168,Boston_bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False
778039087836069888,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True
778027034220126208,clumber,0.946718,True,cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True
777885040357281792,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.108709,True
777684233540206592,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True
777621514455814149,chow,0.999823,True,Norwich_terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True
777189768882946048,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False
776813020089548800,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True
776477788987613185,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575651,True,paintbrush,0.00576608,False
776218204058357768,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,keeshond,0.00222635,True
776201521193218049,Rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True
776113305656188928,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False
776088319444877312,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False
775842724423557120,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True
775733305207554048,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False
775729183532220416,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False
775364825476165632,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True
775085132600442880,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True
774757898236878852,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True
774639387460112384,Walker_hound,0.6275930000000001,True,basenji,0.128705,True,Ibizan_hound,0.126282,True
774314403806253056,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True
773985732834758656,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True
773922284943896577,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True
773704687002451968,silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True
773670353721753600,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True
773547596996571136,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True
773308824254029826,shopping_cart,0.572349,False,Labrador_retriever,0.151406,True,shopping_basket,0.107102,False
773247561583001600,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True
773191612633579521,Blenheim_spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_springer_spaniel,0.14461400000000002,True
772877495989305348,tabby,0.218303,False,Norwegian_elkhound,0.138523,True,wombat,0.0742172,False
772826264096874500,basset,0.915351,True,Walker_hound,0.0724159,True,beagle,0.00822894,True
772581559778025472,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True
772193107915964416,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True
772152991789019136,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True
772117678702071809,Labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True
772114945936949249,Chihuahua,0.803293,True,toy_terrier,0.052979999999999985,True,Italian_greyhound,0.0372388,True
772102971039580160,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True
771770456517009408,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True
771500966810099713,Labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False
771380798096281600,collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True
771136648247640064,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False
771102124360998913,Labrador_retriever,0.568789,True,pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True
771014301343748096,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False
770787852854652928,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True
770772759874076672,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True
770655142660169732,Madagascar_cat,0.494803,False,skunk,0.161184,False,paper_towel,0.0915715,False
770414278348247044,maillot,0.5805279999999999,False,maillot,0.08144889999999999,False,golden_retriever,0.0535696,True
770293558247038976,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True
770069151037685760,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True
769940425801170949,miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True
769695466921623552,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True
769212283578875904,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True
768970937022709760,Pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False
768855141948723200,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True
768609597686943744,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True
768596291618299904,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True
768473857036525572,Labrador_retriever,0.73917,True,Chesapeake_Bay_retriever,0.246488,True,kelpie,0.00689234,True
768193404517830656,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False
767884188863397888,coral_reef,0.32774000000000003,False,cliff,0.157182,False,lakeside,0.0488096,False
767754930266464257,vizsla,0.307794,True,fountain,0.14218499999999998,False,Chesapeake_Bay_retriever,0.113903,True
767500508068192258,chow,0.483228,True,golden_retriever,0.16506300000000002,True,Norfolk_terrier,0.0601729,True
767191397493538821,patio,0.708665,False,boathouse,0.110056,False,pier,0.039532300000000006,False
767122157629476866,toy_poodle,0.873841,True,miniature_poodle,0.0591918,True,Irish_terrier,0.035306,True
766793450729734144,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.07269860000000003,True
766693177336135680,Doberman,0.948355,True,vizsla,0.015031999999999997,True,Rhodesian_ridgeback,0.00963084,True
766423258543644672,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True
766313316352462849,toy_poodle,0.966896,True,miniature_poodle,0.0164243,True,cocker_spaniel,0.0102271,True
766069199026450432,redbone,0.484855,True,beagle,0.4375270000000001,True,basset,0.0105854,True
766008592277377025,Welsh_springer_spaniel,0.7281529999999999,True,basset,0.103842,True,Brittany_spaniel,0.06241430000000001,True
765719909049503744,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True
765669560888528897,beagle,0.993333,True,Walker_hound,0.00290219,True,basset,0.00241518,True
765395769549590528,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True
765371061932261376,golden_retriever,0.829456,True,Labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True
765222098633691136,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True
764857477905154048,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.038373800000000007,True
764259802650378240,German_shepherd,0.973677,True,malinois,0.025949700000000003,True,kelpie,0.000191568,True
763837565564780549,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True
763183847194451968,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False
763103485927849985,seat_belt,0.685821,False,ice_bear,0.0815972,False,chow,0.0390848,True
762699858130116608,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False
762471784394268675,Samoyed,0.540276,True,standard_poodle,0.279802,True,toy_poodle,0.102058,True
762464539388485633,chow,0.999953,True,Tibetan_mastiff,2.33591e-05,True,dhole,3.01033e-06,False
762316489655476224,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False
762035686371364864,home_theater,0.06315180000000001,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False
761976711479193600,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True
761745352076779520,paddle,0.393118,False,canoe,0.17808800000000002,False,lakeside,0.0997126,False
761672994376806400,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False
761599872357261312,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.12972999999999998,True
761334018830917632,Norwegian_elkhound,0.8229360000000001,True,malinois,0.08615249999999999,True,German_shepherd,0.06333290000000001,True
761292947749015552,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True
761227390836215808,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.054523400000000014,True
761004547850530816,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477037,True
760893934457552897,Blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True
760656994973933572,golden_retriever,0.760546,True,Labrador_retriever,0.232079,True,redbone,0.00287417,True
760641137271070720,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.06965199999999999,False
760539183865880579,Samoyed,0.988013,True,malamute,0.00451824,True,West_Highland_white_terrier,0.00118925,True
760290219849637889,Old_English_sheepdog,0.3022,True,Lhasa,0.258803,True,briard,0.1792,True
760252756032651264,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False
760190180481531904,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.017647799999999998,False
759923798737051648,Labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True
759846353224826880,Sussex_spaniel,0.355395,True,vizsla,0.141094,True,otterhound,0.0921982,True
759793422261743616,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True
759557299618865152,golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122254,True
759447681597108224,kuvasz,0.223148,True,Bedlington_terrier,0.220731,True,teddy,0.181303,False
759197388317847553,kuvasz,0.5113409999999999,True,golden_retriever,0.07689910000000001,True,white_wolf,0.06326939999999999,False
759099523532779520,Shetland_sheepdog,0.12903399999999998,True,kelpie,0.117508,True,Siberian_husky,0.106708,True
759047813560868866,Labrador_retriever,0.778546,True,bathing_cap,0.154254,False,golden_retriever,0.0249716,True
758854675097526272,barrow,0.974047,False,Old_English_sheepdog,0.0237914,True,komondor,0.0012463,True
758828659922702336,Chesapeake_Bay_retriever,0.480048,True,vizsla,0.264522,True,Weimaraner,0.12184,True
758740312047005698,Chesapeake_Bay_retriever,0.848514,True,Labrador_retriever,0.110054,True,curly-coated_retriever,0.0252014,True
758474966123810816,Pembroke,0.546145,True,Cardigan,0.2442,True,German_shepherd,0.100429,True
758405701903519748,Chesapeake_Bay_retriever,0.702954,True,laptop,0.0922775,False,notebook,0.0327268,False
758355060040593408,Pembroke,0.987643,True,Cardigan,0.0121121,True,Siamese_cat,0.000117477,False
758041019896193024,bookshop,0.794272,False,Cardigan,0.0512653,True,Bernese_mountain_dog,0.0265963,True
757741869644341248,skunk,0.609715,False,Old_English_sheepdog,0.128899,True,Siberian_husky,0.0190761,True
757725642876129280,seat_belt,0.425176,False,Labrador_retriever,0.128128,True,Siamese_cat,0.0912411,False
757611664640446465,bluetick,0.829259,True,beagle,0.145358,True,Walker_hound,0.0195953,True
757596066325864448,doormat,0.8452559999999999,False,wallet,0.095718,False,wool,0.0260719,False
757400162377592832,seat_belt,0.523926,False,golden_retriever,0.0878003,True,Tibetan_mastiff,0.07512669999999999,True
757393109802180609,Labrador_retriever,0.787125,True,Chesapeake_Bay_retriever,0.112676,True,Rottweiler,0.0480386,True
757354760399941633,Italian_greyhound,0.914667,True,whippet,0.0477737,True,ice_lolly,0.0154768,False
756998049151549440,golden_retriever,0.678555,True,Labrador_retriever,0.072632,True,Border_terrier,0.049033,True
756939218950160384,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,Labrador_retriever,0.0646287,True
756651752796094464,Pembroke,0.294808,True,kelpie,0.282301,True,Cardigan,0.112601,True
756526248105566208,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False
756303284449767430,golden_retriever,0.981652,True,cocker_spaniel,0.006790300000000001,True,Labrador_retriever,0.00432451,True
756288534030475264,conch,0.925621,False,French_bulldog,0.032492200000000006,True,tiger_cat,0.00667908,False
756275833623502848,Airedale,0.602957,True,Irish_terrier,0.0869808,True,bloodhound,0.08627649999999999,True
755955933503782912,Pekinese,0.596882,True,Maltese_dog,0.176478,True,Great_Pyrenees,0.0267753,True
755206590534418437,web_site,0.906673,False,printer,0.00860027,False,carton,0.00453319,False
755110668769038337,Labrador_retriever,0.708974,True,golden_retriever,0.114314,True,Great_Pyrenees,0.0658134,True
754856583969079297,golden_retriever,0.8723850000000001,True,Labrador_retriever,0.0999631,True,cocker_spaniel,0.00605083,True
754747087846248448,rotisserie,0.4714930000000001,False,cash_machine,0.250837,False,sliding_door,0.117872,False
754482103782404096,tub,0.596796,False,bathtub,0.381098,False,shower_curtain,0.017628799999999997,False
754449512966619136,beagle,0.858513,True,basset,0.0760119,True,English_foxhound,0.016245600000000002,True
754120377874386944,chow,0.168909,True,Norfolk_terrier,0.129114,True,Pomeranian,0.120822,True
753655901052166144,miniature_pinscher,0.456092,True,toy_terrier,0.153126,True,Italian_greyhound,0.144147,True
753420520834629632,balloon,0.267961,False,lakeside,0.0857637,False,rapeseed,0.0408089,False
753398408988139520,whippet,0.163794,True,Italian_greyhound,0.157192,True,English_foxhound,0.142995,True
753375668877008896,bluetick,0.36007100000000003,True,crutch,0.13481600000000002,False,tripod,0.0982066,False
753294487569522689,chow,0.194773,True,monitor,0.102305,False,Siberian_husky,0.0868547,True
753026973505581056,Pembroke,0.868511,True,Cardigan,0.103708,True,Shetland_sheepdog,0.0181416,True
752917284578922496,German_shepherd,0.609283,True,malinois,0.35246,True,kelpie,0.016105200000000004,True
752682090207055872,German_shepherd,0.299966,True,Eskimo_dog,0.278355,True,Siberian_husky,0.17852,True
752660715232722944,goose,0.339324,False,English_setter,0.0505118,True,basset,0.049093300000000006,True
752519690950500352,swing,0.999984,False,Labrador_retriever,1.00288e-05,True,Eskimo_dog,1.43447e-06,True
752334515931054080,Bedlington_terrier,0.399163,True,standard_poodle,0.08642489999999999,True,wire-haired_fox_terrier,0.07523110000000001,True
752173152931807232,Labrador_retriever,0.527659,True,German_shepherd,0.174765,True,Chihuahua,0.0455254,True
751937170840121344,Lakeland_terrier,0.4241680000000001,True,teddy,0.260562,False,golden_retriever,0.127432,True
751830394383790080,chow,0.703569,True,Pomeranian,0.0766367,True,Siamese_cat,0.0459591,False
751598357617971201,toy_poodle,0.757756,True,miniature_poodle,0.0351495,True,Scottish_deerhound,0.027698200000000003,True
751583847268179968,dalmatian,0.8683040000000001,True,studio_couch,0.059623,False,snow_leopard,0.0138763,False
751538714308972544,Labrador_retriever,0.516257,True,golden_retriever,0.210839,True,dingo,0.162022,False
751456908746354688,golden_retriever,0.714409,True,Afghan_hound,0.06616260000000003,True,chow,0.0284126,True
751251247299190784,Walker_hound,0.178852,True,German_short-haired_pointer,0.115752,True,English_foxhound,0.113796,True
751205363882532864,Labrador_retriever,0.947164,True,Chesapeake_Bay_retriever,0.020596700000000003,True,golden_retriever,0.0165792,True
751132876104687617,Labrador_retriever,0.92939,True,Chesapeake_Bay_retriever,0.0382535,True,golden_retriever,0.0076102,True
750868782890057730,toy_poodle,0.912648,True,miniature_poodle,0.0350592,True,seat_belt,0.0263756,False
750719632563142656,Pembroke,0.972587,True,Cardigan,0.0147717,True,basenji,0.00579803,True
750506206503038976,American_black_bear,0.219166,False,lesser_panda,0.214715,False,titi,0.0916851,False
750429297815552001,golden_retriever,0.964929,True,Labrador_retriever,0.0115837,True,refrigerator,0.00749862,False
750383411068534784,Border_collie,0.672791,True,collie,0.270188,True,papillon,0.0345039,True
750147208377409536,pug,0.977765,True,Boston_bull,0.00479425,True,French_bulldog,0.00457284,True
750132105863102464,toy_poodle,0.4780180000000001,True,miniature_poodle,0.207458,True,croquet_ball,0.0858789,False
750117059602808832,Shih-Tzu,0.814405,True,Lhasa,0.17522,True,Pekinese,0.0080723,True
750101899009982464,golden_retriever,0.316704,True,llama,0.174269,False,Labrador_retriever,0.14736400000000002,True
750086836815486976,pug,0.978277,True,teddy,0.00313446,False,Brabancon_griffon,0.00306149,True
750071704093859840,redbone,0.382113,True,malinois,0.249943,True,miniature_pinscher,0.0709262,True
750056684286914561,Saluki,0.484428,True,borzoi,0.26355,True,Labrador_retriever,0.0770038,True
750041628174217216,Labrador_retriever,0.252031,True,Maltese_dog,0.18809,True,golden_retriever,0.133017,True
750026558547456000,standard_poodle,0.258732,True,teddy,0.13076,False,toy_poodle,0.0717263,True
750011400160841729,muzzle,0.23762,False,Boston_bull,0.0871498,True,sombrero,0.0685099,False
749996283729883136,Old_English_sheepdog,0.515319,True,West_Highland_white_terrier,0.15104,True,soft-coated_wheaten_terrier,0.05642000000000001,True
749774190421639168,Pekinese,0.8790120000000001,True,Chihuahua,0.054855,True,Blenheim_spaniel,0.021041,True
749417653287129088,papillon,0.772894,True,Shetland_sheepdog,0.0424076,True,collie,0.0423131,True
749403093750648834,Chesapeake_Bay_retriever,0.694541,True,curly-coated_retriever,0.07633530000000001,True,Irish_water_spaniel,0.0485495,True
749395845976588288,Pomeranian,0.973715,True,chow,0.0207581,True,keeshond,0.00378436,True
749317047558017024,wire-haired_fox_terrier,0.155144,True,Lakeland_terrier,0.108382,True,buckeye,0.0746167,False
749064354620928000,pug,0.985222,True,Brabancon_griffon,0.00331366,True,Pekinese,0.00298888,True
749036806121881602,sulphur-crested_cockatoo,0.960276,False,West_Highland_white_terrier,0.0195223,True,Samoyed,0.00639562,True
748977405889503236,German_short-haired_pointer,0.742216,True,bluetick,0.15281,True,English_setter,0.0518347,True
748932637671223296,borzoi,0.742912,True,wire-haired_fox_terrier,0.204082,True,English_setter,0.0210323,True
748705597323898880,tiger_shark,0.548497,False,great_white_shark,0.130252,False,scuba_diver,0.121887,False
748699167502000129,Pembroke,0.849029,True,Cardigan,0.0836288,True,kelpie,0.0243945,True
748692773788876800,ox,0.337871,False,plow,0.269287,False,oxcart,0.245653,False
748575535303884801,muzzle,0.176172,False,seat_belt,0.16095299999999998,False,soft-coated_wheaten_terrier,0.0864988,True
748568946752774144,Tibetan_terrier,0.32816100000000004,True,toy_poodle,0.304836,True,miniature_poodle,0.0708784,True
748346686624440324,borzoi,0.5964550000000001,True,whippet,0.231428,True,Saluki,0.05826140000000001,True
748324050481647620,Shetland_sheepdog,0.880499,True,collie,0.107901,True,Pembroke,0.00360667,True
